investor_id	investee_id	ratio_of_investment
12064009-a177-2a2d-496d-ff026c1d9a6b	d818b50f-af36-dc35-2102-5c7435f98c65	51.00%
12064009-a177-2a2d-496d-ff026c1d9a6b	49c3f50b-32a7-b8d5-571d-3f5101608976	40.0%
12064009-a177-2a2d-496d-ff026c1d9a6b	163702a5-b257-1f05-fa49-508373e975e0	参股
12064009-a177-2a2d-496d-ff026c1d9a6b	92b9c288-1c23-6cd4-cd8d-c621d14bfb1d	参股
12064009-a177-2a2d-496d-ff026c1d9a6b	68d8ebea-c7ae-d900-1b92-b91f5863959f	60.0%
12064009-a177-2a2d-496d-ff026c1d9a6b	59692a3e-9b14-a182-91e6-3e6aeb4760b1	100%
12064009-a177-2a2d-496d-ff026c1d9a6b	983392f6-f347-6ade-52fe-4b3060fefbc8	100%
12064009-a177-2a2d-496d-ff026c1d9a6b	22871a1a-48bf-0833-5d45-ee034d0c38d5	100%
252f8157-09ef-5e02-f6db-7668b5323248	ed39fa29-1e85-0d5e-cb92-40f8948947a8	100%
252f8157-09ef-5e02-f6db-7668b5323248	361cf989-f8ba-b76a-d054-c32636a4ec6f	100%
252f8157-09ef-5e02-f6db-7668b5323248	27bdfbb5-7dca-93f6-fafc-17c881553c49	参股
252f8157-09ef-5e02-f6db-7668b5323248	52b942fc-7531-6caf-b2e3-59b8059b1e35	20.0%
252f8157-09ef-5e02-f6db-7668b5323248	f9c236c5-be7e-e67a-2f36-f5aa0ba35dfe	100%
252f8157-09ef-5e02-f6db-7668b5323248	d5a4869e-bdaa-f66b-30c4-93d6fb21a93e	12.00%
252f8157-09ef-5e02-f6db-7668b5323248	04bff0d1-3bda-f8ee-d2a6-beb52ee826ba	100%
917f6696-e5b6-c6df-fa7e-4399a32ef250	bb870745-e22c-27d1-821d-88012d20264d	100%
917f6696-e5b6-c6df-fa7e-4399a32ef250	9041defe-4798-9dd1-b4d9-79e9bddc09a6	100%
917f6696-e5b6-c6df-fa7e-4399a32ef250	612d6bb2-338f-cb0b-2b4e-fa786bc9da32	100%
917f6696-e5b6-c6df-fa7e-4399a32ef250	5f8c2e17-cbce-6c05-0e3e-1062ed0baf93	100%
c83fdaaa-8a44-85ac-0a7d-e8306677df97	c3181cae-98b6-5639-b809-6c6ec20a0eab	51.00%
c83fdaaa-8a44-85ac-0a7d-e8306677df97	6a028587-2d8c-a39c-1772-0ecbfc31f55a	52.00%
c83fdaaa-8a44-85ac-0a7d-e8306677df97	15a69722-0694-587b-ec68-9028f88ee8a8	52.00%
c83fdaaa-8a44-85ac-0a7d-e8306677df97	96c03cb4-d80d-d3fc-a4c2-c1dcc14f436c	51.9753%
c83fdaaa-8a44-85ac-0a7d-e8306677df97	248d53b1-7ccd-044d-8c5c-83f84c38cc51	52.500%
8b11f833-f198-3cad-7b13-4636973e1609	bb48546f-9a37-4c41-5062-9695d1e3768e	100%
8b11f833-f198-3cad-7b13-4636973e1609	464a5298-a5b3-35df-b421-0137b8948255	100%
8b11f833-f198-3cad-7b13-4636973e1609	4398bde9-ce05-6b77-0dfc-f765bdf60be8	100%
8b11f833-f198-3cad-7b13-4636973e1609	9185d598-221d-d018-88e5-fbac3898c839	21.7410%
8b11f833-f198-3cad-7b13-4636973e1609	ffdff679-f19d-18d4-cacf-fdba7e47c2a3	100%
8b11f833-f198-3cad-7b13-4636973e1609	239037fd-d58a-c942-94cf-85af1967f7cf	参股
8b11f833-f198-3cad-7b13-4636973e1609	eca5b62c-dcc6-83aa-78bd-a2fa8cb4078e	27.500%
8b11f833-f198-3cad-7b13-4636973e1609	3775e466-25e3-aff4-16a3-b780f7fc370f	参股
8b11f833-f198-3cad-7b13-4636973e1609	5b377bd6-5630-2309-ef31-24439c65886b	参股
1219e621-caa1-4c4f-0e26-1a1b87a8850b	694be24b-d141-cf6a-f2ec-0c31f94848cb	100%
1219e621-caa1-4c4f-0e26-1a1b87a8850b	64e9c8bf-a54a-6a9f-ceb0-7ec5a506c17c	100%
1219e621-caa1-4c4f-0e26-1a1b87a8850b	47857119-f31d-733d-ca4c-b64d84e63b82	100%
1219e621-caa1-4c4f-0e26-1a1b87a8850b	8e2560a5-b6eb-2093-292e-c4a62b9ad32c	100%
1219e621-caa1-4c4f-0e26-1a1b87a8850b	d5809d56-82d6-ceee-ecde-ae264a751527	5.00%
1219e621-caa1-4c4f-0e26-1a1b87a8850b	f01b8e20-0d74-07f9-ad90-3365abee8cf2	100%
1219e621-caa1-4c4f-0e26-1a1b87a8850b	8dba61e2-96dd-8b2b-e82a-ad2b66a8338c	100%
1219e621-caa1-4c4f-0e26-1a1b87a8850b	47866742-e740-b922-30c4-87278cfbdb24	20.0%
1219e621-caa1-4c4f-0e26-1a1b87a8850b	64346891-ebec-c258-3627-95489267822c	5.00%
1219e621-caa1-4c4f-0e26-1a1b87a8850b	6363bf78-c240-d902-e8c0-28823290c421	100%
80fb3db7-49da-7614-665a-f86f0a641245	0fdd5859-42b5-5a77-3cb9-29bd039eda47	80.0%
80fb3db7-49da-7614-665a-f86f0a641245	72367fa8-2e29-0f7d-050a-4d380f142bba	参股
80fb3db7-49da-7614-665a-f86f0a641245	6da9b849-bea6-944a-6d77-241af28c7791	100%
932b3262-2924-d42a-32e0-3da2cb51b3af	165beef6-a3d8-4385-2879-dca339766742	100%
932b3262-2924-d42a-32e0-3da2cb51b3af	123a2c9a-9cd7-1f02-3285-3cd08f6e1cd3	100%
f9a0bab6-a6fa-1a9f-d0fb-2cfed6d1a509	0133cecf-6ee0-74f5-b125-aaff6f8a8c97	100%
f9a0bab6-a6fa-1a9f-d0fb-2cfed6d1a509	ed36eef5-7741-2129-04b2-09aaae7c9144	100%
f9a0bab6-a6fa-1a9f-d0fb-2cfed6d1a509	34b49f71-29a9-9cf7-8524-581184c8efe3	100%
95372217-f8bd-892f-adc9-6fd2d74ad11e	8f47f67e-8117-b6e1-fe52-befefaac97ba	40.0%
95372217-f8bd-892f-adc9-6fd2d74ad11e	95c747a5-34f5-312d-f430-a9fde1007468	52.3810%
95372217-f8bd-892f-adc9-6fd2d74ad11e	27741438-1e9b-4988-4445-4e396f98dbcc	70.0%
95372217-f8bd-892f-adc9-6fd2d74ad11e	4bb08cc3-620b-8d22-abaa-ec61a674b02d	51.00%
95372217-f8bd-892f-adc9-6fd2d74ad11e	e9a50c14-ee1e-c9cf-94b6-15f2efb880b1	20.0%
95372217-f8bd-892f-adc9-6fd2d74ad11e	c57812ef-4fbd-c444-4d81-6384f3937a75	10.0%
95372217-f8bd-892f-adc9-6fd2d74ad11e	063a6b66-8c61-828a-3161-cb7bee4ef7c8	100%
95372217-f8bd-892f-adc9-6fd2d74ad11e	dfc90899-d019-ca8e-0523-92c1d1f3d754	30.0%
95372217-f8bd-892f-adc9-6fd2d74ad11e	d612b56e-fe7f-29fd-e571-deafe3e3c6df	100%
95372217-f8bd-892f-adc9-6fd2d74ad11e	5ad047ea-4da8-aa18-6d8d-c2559f26a21b	5.00%
79a9f2d4-5b4a-b7db-b588-3ca90c6beda8	2e94705e-63ee-850b-0c02-11a625a6423e	100%
79a9f2d4-5b4a-b7db-b588-3ca90c6beda8	9535c68d-5f12-0c77-25f1-3f63dddfeeac	100%
79a9f2d4-5b4a-b7db-b588-3ca90c6beda8	75031724-1fb5-7930-ac2e-d73b8b59151d	100%
79a9f2d4-5b4a-b7db-b588-3ca90c6beda8	4f9fe95e-0a44-2013-be6a-7b101a9c271f	参股
79a9f2d4-5b4a-b7db-b588-3ca90c6beda8	7a35b267-9039-ab4b-e048-6f71326c9ef7	100%
ee08199a-9ba3-5d84-0f4e-d0d08523b1de	f78f57d5-8184-86cf-ffac-146251cea522	96.2963%
ee08199a-9ba3-5d84-0f4e-d0d08523b1de	a2b2c3c7-a39e-0618-3203-92e1fdfffaac	100%
ee08199a-9ba3-5d84-0f4e-d0d08523b1de	3fb2e466-d6f4-fafe-7596-ea7491986687	100%
ee08199a-9ba3-5d84-0f4e-d0d08523b1de	dc4ea313-15c2-1b0a-223c-0781ec69c85f	100%
ee08199a-9ba3-5d84-0f4e-d0d08523b1de	07bf4aa1-3655-70fc-7d01-58fb27c353ae	100%
ee08199a-9ba3-5d84-0f4e-d0d08523b1de	8103c9a9-9d2b-2275-c5b7-f088e9cd61dd	100%
ee08199a-9ba3-5d84-0f4e-d0d08523b1de	285e7ef3-b809-aecd-f0dd-aaa25b4da0ae	100%
4177f4c8-42f9-f6db-4aae-8860161aa3c6	15cdfa43-e9fe-1c63-d515-aa05f3c571f0	100%
4177f4c8-42f9-f6db-4aae-8860161aa3c6	fc245f0e-18a6-ba47-2a72-782dc95f4e7e	32.00%
4177f4c8-42f9-f6db-4aae-8860161aa3c6	1ce20ab2-afc4-17f7-8426-32070effe8ab	1.1364%
4177f4c8-42f9-f6db-4aae-8860161aa3c6	1b5defd5-bac5-90f8-e154-81339d9b0a5c	0.2377%
d794b263-6563-6601-f0a2-168a0e963b84	39b0e383-81f8-53fc-b092-5d4a004ed772	100%
d794b263-6563-6601-f0a2-168a0e963b84	c4e32826-4d23-8a52-600f-e47e728c0edb	100%
d794b263-6563-6601-f0a2-168a0e963b84	32a7113e-4e43-28f2-2b2a-0c1c615aca5b	100%
d794b263-6563-6601-f0a2-168a0e963b84	a8a330ef-bc8b-c512-6cb5-0d9da40cc05c	100%
d794b263-6563-6601-f0a2-168a0e963b84	4be6bb3f-0e5a-7c6f-6549-7775e333c74e	100%
d794b263-6563-6601-f0a2-168a0e963b84	b39fcd0d-1507-d947-5f2a-5e222345116e	100%
d794b263-6563-6601-f0a2-168a0e963b84	aab3f005-da4c-adf1-a3d6-10878eaf21d2	100%
d794b263-6563-6601-f0a2-168a0e963b84	6cbca2af-3c49-09fb-a6d8-34bfbe0ceb1a	100%
b141af5c-8a4c-feab-0767-ef77539604fa	f89ceccf-9754-e605-5be9-676224754604	60.0%
b141af5c-8a4c-feab-0767-ef77539604fa	b9f173d9-1a82-d454-5c3e-e43c13650be8	参股
b141af5c-8a4c-feab-0767-ef77539604fa	a78ee38a-72da-5e82-6c31-036de151acfa	51.00%
b141af5c-8a4c-feab-0767-ef77539604fa	9cc43e21-d28b-c1d5-3ee9-ffaa44fd02cf	100%
b141af5c-8a4c-feab-0767-ef77539604fa	636b0d06-1ef4-7c0b-3a66-a24ff4ff8698	100%
b141af5c-8a4c-feab-0767-ef77539604fa	c984fa6f-6df7-387f-a02b-da3fa4047d72	100%
f26826fd-5338-e833-5d99-83217ceceae1	790a099c-3a81-fb30-e30d-b6a17e32072a	19.900%
f26826fd-5338-e833-5d99-83217ceceae1	0eceaf4a-c921-76f5-ced5-7b66c2b0a6cd	100%
f26826fd-5338-e833-5d99-83217ceceae1	8e55eb03-b3cb-bf76-63de-e0b0b24ea400	100%
f26826fd-5338-e833-5d99-83217ceceae1	3cbce343-cd9e-1f16-6f12-2adfcac9d15a	参股
f26826fd-5338-e833-5d99-83217ceceae1	87dcde3f-3ea2-12a2-3ac8-c8739fd58184	100%
f26826fd-5338-e833-5d99-83217ceceae1	ff58aed6-d3a4-e029-46aa-e749da49ffc0	100%
f26826fd-5338-e833-5d99-83217ceceae1	9fc67f60-7944-d861-026b-e32ca5929687	100%
f26826fd-5338-e833-5d99-83217ceceae1	9580bb4a-f382-7d50-77ba-3f2f0e3fdd6a	100%
ab298f37-cf11-d373-81e0-73d697baf2d9	20537706-2628-8ec3-dbf4-487ff0694c77	100%
ab298f37-cf11-d373-81e0-73d697baf2d9	5e85c764-073d-feea-25a4-49dd71270f61	100%
ab298f37-cf11-d373-81e0-73d697baf2d9	6b180342-2c3a-581e-e27f-c931840e6792	100%
ab298f37-cf11-d373-81e0-73d697baf2d9	3c6d6be3-1491-9fc1-a1d4-42f7bea289ad	51.00%
ab298f37-cf11-d373-81e0-73d697baf2d9	f262e5f1-06aa-181e-868e-15251ef8671d	100%
ab298f37-cf11-d373-81e0-73d697baf2d9	a0b6926d-d169-2f8c-0164-b5a763655f43	73.8095%
ab298f37-cf11-d373-81e0-73d697baf2d9	bcab186c-893f-e31d-6be6-492192118b1e	100%
00096e34-6256-5bcf-fc83-0cb714272296	a433e7ba-a348-c0a6-1adc-3ef913f4ac25	60.0%
00096e34-6256-5bcf-fc83-0cb714272296	1266d46b-673c-bbfa-1234-34aa406563aa	100%
00096e34-6256-5bcf-fc83-0cb714272296	fe340d53-c6c4-61e2-5a9a-0e1a172301a7	10.0%
00096e34-6256-5bcf-fc83-0cb714272296	772f20bf-a507-05b6-581f-13a4347177ad	100%
00096e34-6256-5bcf-fc83-0cb714272296	75616961-a226-9b35-2503-a9f18095451a	100%
00096e34-6256-5bcf-fc83-0cb714272296	ae57f4b3-bc3d-fe04-ea35-fc955bc1e34e	80.0%
00096e34-6256-5bcf-fc83-0cb714272296	31c27298-216a-628c-ac03-9f2ef014be33	100%
00096e34-6256-5bcf-fc83-0cb714272296	49aac3ca-475c-c161-ebda-58425892a3aa	100%
727c40cc-657f-1db9-9097-17fb10526a21	66c17a29-65a3-b100-7936-5adb7155804e	100%
727c40cc-657f-1db9-9097-17fb10526a21	14160668-41e2-c5e3-655b-1486115cb918	100%
727c40cc-657f-1db9-9097-17fb10526a21	21b68f08-8005-0bd9-aaa3-29f89ca82fbb	100%
727c40cc-657f-1db9-9097-17fb10526a21	798ffd3b-2487-8d97-7790-03189a3e5658	100%
727c40cc-657f-1db9-9097-17fb10526a21	d1a3d165-b134-fb0a-dec9-d65fe129c0a5	100%
727c40cc-657f-1db9-9097-17fb10526a21	a5d55334-1c54-a895-931e-23396733a1cb	100%
727c40cc-657f-1db9-9097-17fb10526a21	0670c9b9-3b24-bbab-532d-e59be2b25977	100%
727c40cc-657f-1db9-9097-17fb10526a21	534ea1fa-26ff-2a9c-5325-d30d7a1c626e	100%
bfea0587-e09b-8447-5665-f60ebdcc4aa7	72447ac8-d5f2-e538-5df9-4846e24f39c8	参股
bfea0587-e09b-8447-5665-f60ebdcc4aa7	78c8407c-e355-7d2b-cbf6-0a60961ba45b	80.0%
bfea0587-e09b-8447-5665-f60ebdcc4aa7	60185e66-f4de-8b5e-f595-cb209affc322	100%
bfea0587-e09b-8447-5665-f60ebdcc4aa7	3223e1d4-3b98-6600-e2fc-0c187bb76975	100%
975afcf9-6f71-a422-4126-f24dcea5ac54	97e2a19c-ffa4-a517-4f65-221efd33badd	64.00%
975afcf9-6f71-a422-4126-f24dcea5ac54	fc71f443-a2f6-5e80-8786-85e629ffe2f8	40.9836%
975afcf9-6f71-a422-4126-f24dcea5ac54	5c646727-12d3-6ba6-6fd9-70c952220780	100%
975afcf9-6f71-a422-4126-f24dcea5ac54	628c1672-0b31-1629-966c-914288084baa	2.4390%
975afcf9-6f71-a422-4126-f24dcea5ac54	b96957c3-db55-68d2-75de-e67361d76a8b	99.200%
975afcf9-6f71-a422-4126-f24dcea5ac54	e294cd89-3a6f-5703-e916-41199983a562	100%
ce52dd2d-4780-ca8c-f07d-d963e6119e77	5b5e39ec-9143-32f5-fcd1-a345ffb351ed	100%
ce52dd2d-4780-ca8c-f07d-d963e6119e77	9811107d-8c37-903c-e0c2-17531ae0fcaa	7.00%
ce52dd2d-4780-ca8c-f07d-d963e6119e77	1088b3cf-a361-0cbd-f904-930e39bdfc14	100%
5324baf4-1d7b-96c0-93f4-6eb123dbfb7e	bf104453-25d4-8d52-73e9-8ffda1c8cc6d	100%
5324baf4-1d7b-96c0-93f4-6eb123dbfb7e	ea9eb83b-bc4f-60f4-a005-24796b7af59d	68.3700%
5324baf4-1d7b-96c0-93f4-6eb123dbfb7e	d6a607df-240e-a4e9-4763-a1ab19082633	10.3950%
1d39d79e-652f-2ddc-49e9-2f0f1e30faaa	6df6a2a7-d7c1-17db-8c3e-885b08ddfe1a	35.00%
1d39d79e-652f-2ddc-49e9-2f0f1e30faaa	a6a6a8b3-b8ac-aa95-cfcc-53b9db3f4fd7	100%
1d39d79e-652f-2ddc-49e9-2f0f1e30faaa	ae795871-140c-98d2-2055-d4fa7972402c	51.00%
1d39d79e-652f-2ddc-49e9-2f0f1e30faaa	4272dd3c-f444-8341-21f6-a2a41fcc53d6	100%
1d39d79e-652f-2ddc-49e9-2f0f1e30faaa	c18f832c-71ca-92d0-34a9-a333d8410f95	100%
1d39d79e-652f-2ddc-49e9-2f0f1e30faaa	fd328eae-7da7-7a80-7b93-30bf64b8a7ac	100%
1d39d79e-652f-2ddc-49e9-2f0f1e30faaa	21a4d429-3325-14ef-034a-94ce33509239	100%
1d39d79e-652f-2ddc-49e9-2f0f1e30faaa	26045670-626c-3a18-df8a-de121f7032d5	100%
abf1da65-9407-9678-af3a-4567e32bfe48	39028a5e-9a96-536c-c872-86354f7fbb61	参股
abf1da65-9407-9678-af3a-4567e32bfe48	31c1430c-2e5b-9f96-3d52-075eec42c101	70.0%
abf1da65-9407-9678-af3a-4567e32bfe48	b01dee66-8463-26ea-3125-9feef296e66f	51.00%
abf1da65-9407-9678-af3a-4567e32bfe48	2423abf2-2018-cff0-8697-4b79fed21f7e	51.00%
abf1da65-9407-9678-af3a-4567e32bfe48	1eea33ae-6f7c-1ecb-f24f-9f863d6ca8c1	80.0%
abf1da65-9407-9678-af3a-4567e32bfe48	92039b23-f4a8-bfd3-39bd-c2e98d359de6	70.0%
abf1da65-9407-9678-af3a-4567e32bfe48	ac9c131e-7221-7c7f-4686-cb06f761e367	80.0%
abf1da65-9407-9678-af3a-4567e32bfe48	895f503a-fe19-a841-e37d-5d326180a0e4	70.0%
abf1da65-9407-9678-af3a-4567e32bfe48	3cff61fe-567b-558e-ec78-46c6b44e355e	100%
abf1da65-9407-9678-af3a-4567e32bfe48	b46b40f8-03ec-65b6-4cb7-5bd5472ba225	100%
ed3482cc-bfa0-2baf-96bb-e01863f21d4d	3ea97769-e747-0212-51de-b8544f9bd3da	40.0%
ed3482cc-bfa0-2baf-96bb-e01863f21d4d	1f113120-c3eb-f591-7ff0-8ed8ef81bcae	100%
ed3482cc-bfa0-2baf-96bb-e01863f21d4d	858436d6-128c-bbc6-5630-abdb3b7128c1	100%
ed3482cc-bfa0-2baf-96bb-e01863f21d4d	a88b2bb2-f667-8785-fb0f-f820e6e5f0ac	100%
ed3482cc-bfa0-2baf-96bb-e01863f21d4d	b57fc480-86a2-6670-17fc-a3714f880c65	100%
ed3482cc-bfa0-2baf-96bb-e01863f21d4d	7bdb1ad6-11f5-71dd-f01a-86af473cff73	100%
ed3482cc-bfa0-2baf-96bb-e01863f21d4d	b1ce7ee5-6443-d5b0-a2ea-3b5067a4bfa7	100%
ed3482cc-bfa0-2baf-96bb-e01863f21d4d	dd192f8c-3ff1-98dc-55b8-df5f80eeefe9	100%
ed3482cc-bfa0-2baf-96bb-e01863f21d4d	0b151d86-274b-0e0b-f7cb-82ad620ceb17	75.00%
9605c776-2490-f89f-e788-6d061241e099	972e0b39-4855-a64b-d125-f57278304689	51.00%
9605c776-2490-f89f-e788-6d061241e099	1bc9b0de-617f-a257-02eb-7a6f0d7aeafe	100%
9605c776-2490-f89f-e788-6d061241e099	e2ebfb53-0202-671b-f1eb-9bca2977e5ec	参股
9605c776-2490-f89f-e788-6d061241e099	5ae5b6ea-0e08-0c3e-3a7b-c6003507453c	100%
9605c776-2490-f89f-e788-6d061241e099	f92ce88e-9ecb-5176-e6d6-e07a8af6ffa5	100%
9605c776-2490-f89f-e788-6d061241e099	8dbcd71c-c94d-a8bb-d65d-15b335a8f387	100%
9605c776-2490-f89f-e788-6d061241e099	767d5269-1483-e330-2c38-06d057795da4	55.00%
9605c776-2490-f89f-e788-6d061241e099	2f2258ab-1b90-e09d-e930-042f72659956	100%
9605c776-2490-f89f-e788-6d061241e099	7fdd0cb7-2512-6097-d691-a2c6b54ac4ca	100%
9605c776-2490-f89f-e788-6d061241e099	1721047d-925c-0289-03e6-861a60f257f6	80.0%
2956b054-fcd9-8be5-d075-9c92c2ba28c4	6fde4cd9-48b5-4a09-211b-a67529721501	99.0099%
2956b054-fcd9-8be5-d075-9c92c2ba28c4	dfa0de8f-6145-4f8f-fbaa-faaf48dd343e	100%
2728bb60-2d4c-4448-1065-fd1311a78ee3	33a829c5-98a8-7b24-cd62-40156ca65f89	35.00%
2728bb60-2d4c-4448-1065-fd1311a78ee3	a033b740-ff48-c111-0b97-b3010e85e0f3	66.00%
2728bb60-2d4c-4448-1065-fd1311a78ee3	5e795e06-ef3e-e118-5656-746f79bee1f6	参股
d249e5f1-daea-4cc5-2506-a0384439d164	505ea456-386e-7b6e-7169-9f48b56286a2	100%
d249e5f1-daea-4cc5-2506-a0384439d164	a5a3287a-20e7-3843-2677-eee9ffc907da	100%
f4f8eeb8-5b66-487e-5c48-ec0349b08dd9	94fe64da-4c8a-4571-4665-a898af52635a	96.5254%
f03ac06e-4249-1327-bdc4-e7c138f08183	8494da88-5a0a-7fb3-2648-1b0fbd855fdf	75.00%
f03ac06e-4249-1327-bdc4-e7c138f08183	5077755c-4e60-56d5-3bae-85f74487a00d	100%
f03ac06e-4249-1327-bdc4-e7c138f08183	65f94d61-f517-927f-6acb-f7358a770b53	100%
f03ac06e-4249-1327-bdc4-e7c138f08183	284a7e39-f783-fe2f-9cd2-f5697b2290d1	51.00%
f03ac06e-4249-1327-bdc4-e7c138f08183	76219efd-8418-b8de-dd50-145ab5e596a4	99.00%
f03ac06e-4249-1327-bdc4-e7c138f08183	d25b6003-70dd-4dc4-c511-ecd005aec10a	100%
f03ac06e-4249-1327-bdc4-e7c138f08183	5d7971da-43c4-f37a-09ec-06a9b2117905	100%
f03ac06e-4249-1327-bdc4-e7c138f08183	9917afc8-43e3-73d8-3e51-cf9167c4b40a	4.9013%
ad7664f3-2264-afba-7ee1-bf48732039b5	86a86139-fea8-3b1c-5b3d-24c854a102c1	参股
ad7664f3-2264-afba-7ee1-bf48732039b5	b52bdd8c-2fa4-7564-6fe2-66822a67f022	参股
ad7664f3-2264-afba-7ee1-bf48732039b5	99d5ea39-839d-9cb2-59c4-c0209499d079	100%
ad7664f3-2264-afba-7ee1-bf48732039b5	5d028f41-ea71-8c8d-56c2-a2298dca0722	10.0%
ad7664f3-2264-afba-7ee1-bf48732039b5	80bfe2ab-b7aa-a3fc-f01d-6a564946c33a	50.0%
ad7664f3-2264-afba-7ee1-bf48732039b5	f60ce637-874a-defa-d890-38e56d14153f	100%
7f9fa61f-3cfd-9326-213b-3fd147daad9d	397b1924-d331-9277-c946-94050940fddc	参股
7f9fa61f-3cfd-9326-213b-3fd147daad9d	cce608b5-94d5-9247-05ba-a489d7d477e2	参股
7f9fa61f-3cfd-9326-213b-3fd147daad9d	b7b3436f-a121-d50d-e35d-9529bf89fb64	参股
7f9fa61f-3cfd-9326-213b-3fd147daad9d	2b8c50fb-c656-2985-0bd6-e28d0cfa6d88	51.00%
7f9fa61f-3cfd-9326-213b-3fd147daad9d	6743ddd8-ee60-1c25-6003-31b933dddb6a	71.00%
a3aa6894-bda6-b6a4-b81f-741e940ad604	31ca71fb-7661-fb39-6f88-45ad87b01279	100%
a3aa6894-bda6-b6a4-b81f-741e940ad604	602277e7-f030-9f93-f9b0-a6312bd54b72	51.00%
a3aa6894-bda6-b6a4-b81f-741e940ad604	1424093c-e24a-dca7-46ba-d5c1c2e6bf59	85.00%
a3aa6894-bda6-b6a4-b81f-741e940ad604	ad1fa34e-6cf9-0d93-98c2-2583ff991d25	100%
a3aa6894-bda6-b6a4-b81f-741e940ad604	a777f56c-b65c-c393-0599-9d0aabcb2725	100%
a3aa6894-bda6-b6a4-b81f-741e940ad604	f11ea71e-9941-29df-276a-9617b9ac7f10	15.00%
a3aa6894-bda6-b6a4-b81f-741e940ad604	c9b6b419-5e04-5548-ec48-fc508557c690	70.0%
a3aa6894-bda6-b6a4-b81f-741e940ad604	95baa368-f918-3206-0153-5bda3405d2ca	100%
a3aa6894-bda6-b6a4-b81f-741e940ad604	271ba2cc-4c1f-faf0-1cb7-3463531b69f4	60.0%
a3aa6894-bda6-b6a4-b81f-741e940ad604	f1687e8d-bc31-cff0-254b-3bd2e9733bc8	70.0%
00060bbc-1992-3e50-4e53-983a45971afd	0b2a9ba6-91bd-c5f7-bc68-91c2bbd87909	100%
00060bbc-1992-3e50-4e53-983a45971afd	195a4989-39b8-8faf-ac50-e7d5a13136d8	35.0001%
00060bbc-1992-3e50-4e53-983a45971afd	759362c3-d734-0c2a-181d-b090143b6836	51.00%
00060bbc-1992-3e50-4e53-983a45971afd	60f071c7-8c8a-8890-e72a-20a2c7261e04	100%
00060bbc-1992-3e50-4e53-983a45971afd	94ed4565-889b-872c-6547-d90ee7fb1973	100%
00060bbc-1992-3e50-4e53-983a45971afd	d9afc94f-9f32-1293-9f05-0f86a72a9bbf	100%
00060bbc-1992-3e50-4e53-983a45971afd	753634c9-eeca-47db-f984-a6cf2c9fc2d8	51.00%
00060bbc-1992-3e50-4e53-983a45971afd	00c1f58a-7cb4-0103-ce53-700212dfa539	100%
00060bbc-1992-3e50-4e53-983a45971afd	e1ce97d3-d4a8-915a-0007-a45fc03762d4	100%
00060bbc-1992-3e50-4e53-983a45971afd	32a880a9-721b-11f9-5818-9491c5bfd8d7	参股
c7a1c56f-6def-0c32-9cd7-e1ee536816ab	3081dd64-162d-55e2-e6b3-72782fbf863a	75.00%
c7a1c56f-6def-0c32-9cd7-e1ee536816ab	4a07c9f1-d1aa-19a5-6572-c17dcd16aa2c	4.7619%
c7a1c56f-6def-0c32-9cd7-e1ee536816ab	f7a6360a-ce76-e5f1-e9e3-2c8d78ee72ac	0.500%
c7a1c56f-6def-0c32-9cd7-e1ee536816ab	fbb6350c-5e74-a2c4-aec4-db474fecc174	参股
c7a1c56f-6def-0c32-9cd7-e1ee536816ab	1f00b6e8-d0a4-63a0-00ea-21de48f343c0	51.00%
d7179efa-a5be-4905-f267-dbd30e0129e8	ae2e8d03-f5ff-5302-ed4c-161a0a65403c	10.0%
d7179efa-a5be-4905-f267-dbd30e0129e8	92c71471-bd67-fe27-ae94-d6fa531818c3	100%
d7179efa-a5be-4905-f267-dbd30e0129e8	0de4d861-2bed-289f-e88f-20491c5e96f6	100%
79a90b51-e39b-ea0b-2a62-9c77ed8bf1b9	1948cff8-7631-336d-82b8-f2f74a338fa9	100%
79a90b51-e39b-ea0b-2a62-9c77ed8bf1b9	febdb069-c70f-90f6-7b11-435cc070b7c7	100%
79a90b51-e39b-ea0b-2a62-9c77ed8bf1b9	36efcb57-8ebd-9975-ad7d-b5b7ed649d3a	100%
d36e3f0c-7de9-bc9a-3bec-c3b7a574469a	c89f0992-2201-2b35-e443-cdc8b75568a7	100%
d36e3f0c-7de9-bc9a-3bec-c3b7a574469a	33d1f166-1ecf-1b0d-f6a4-f66cbcd152fc	75.00%
7a013e22-5b66-83d2-3364-0e1c05402a45	b47d0067-7b12-9855-eaa2-46f0222ba9ab	100%
7a013e22-5b66-83d2-3364-0e1c05402a45	103e8fcb-a4bf-0a83-8fd6-a91ac23a8c1f	100%
7a013e22-5b66-83d2-3364-0e1c05402a45	31a597c1-2dcf-3987-a998-95380e02988e	100%
7a013e22-5b66-83d2-3364-0e1c05402a45	c62d62ec-a020-5ab4-650f-2d1b1ff06520	100%
7a013e22-5b66-83d2-3364-0e1c05402a45	c72f9a8f-3bf3-7bc6-0e7f-2671cd3609ca	100%
7a013e22-5b66-83d2-3364-0e1c05402a45	47c1a092-f217-bc09-d9a5-78b3a7e203b7	75.0000%
7a013e22-5b66-83d2-3364-0e1c05402a45	bb6200d3-688a-7c66-2a93-96690d17e8ed	100%
7a013e22-5b66-83d2-3364-0e1c05402a45	a9d42fc8-ceac-ac53-3d04-90b2adef77f2	100%
b819ff1b-ac07-62a5-1b3c-c8926aee4dd6	59522d72-db41-af2e-5e91-afb4f4d37fd1	49.00%
